"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1500000US421010001025","Block Group 5, Census Tract 1.02, Philadelphia County, Pennsylvania","655","null","604","null","508","null","21","null","1","null","52","null","0","null","22","null","51","null","45","null","4","null","0","null","10","null","0","null","25","null","0","null","5","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010002001","Block Group 1, Census Tract 2, Philadelphia County, Pennsylvania","2213","null","2124","null","412","null","74","null","3","null","1615","null","0","null","20","null","89","null","81","null","9","null","3","null","35","null","0","null","21","null","0","null","2","null","0","null","0","null","0","null","0","null","1","null","4","null","6","null","0","null","7","null","0","null","0","null","0","null","2","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010002002","Block Group 2, Census Tract 2, Philadelphia County, Pennsylvania","586","null","554","null","283","null","37","null","1","null","223","null","0","null","10","null","32","null","31","null","10","null","0","null","6","null","0","null","10","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010002003","Block Group 3, Census Tract 2, Philadelphia County, Pennsylvania","534","null","503","null","121","null","140","null","2","null","234","null","0","null","6","null","31","null","27","null","4","null","4","null","3","null","0","null","10","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","4","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010002004","Block Group 4, Census Tract 2, Philadelphia County, Pennsylvania","34","null","33","null","22","null","8","null","1","null","0","null","0","null","2","null","1","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010003001","Block Group 1, Census Tract 3, Philadelphia County, Pennsylvania","1344","null","1263","null","1051","null","71","null","0","null","123","null","1","null","17","null","81","null","69","null","11","null","4","null","17","null","0","null","32","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","3","null","0","null","12","null","3","null","0","null","0","null","7","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010003002","Block Group 2, Census Tract 3, Philadelphia County, Pennsylvania","222","null","205","null","148","null","11","null","0","null","43","null","0","null","3","null","17","null","16","null","5","null","0","null","0","null","0","null","10","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010003003","Block Group 3, Census Tract 3, Philadelphia County, Pennsylvania","1096","null","1028","null","789","null","59","null","0","null","159","null","1","null","20","null","68","null","67","null","10","null","4","null","12","null","0","null","35","null","0","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010003004","Block Group 4, Census Tract 3, Philadelphia County, Pennsylvania","751","null","677","null","475","null","64","null","0","null","108","null","0","null","30","null","74","null","61","null","12","null","11","null","17","null","0","null","8","null","3","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","5","null","0","null","9","null","5","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010003005","Block Group 5, Census Tract 3, Philadelphia County, Pennsylvania","1088","null","1046","null","713","null","113","null","0","null","214","null","1","null","5","null","42","null","40","null","1","null","2","null","12","null","0","null","24","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010004011","Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania","1314","null","1220","null","903","null","90","null","3","null","201","null","0","null","23","null","94","null","88","null","8","null","4","null","22","null","2","null","52","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","1","null","1","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010004012","Block Group 2, Census Tract 4.01, Philadelphia County, Pennsylvania","760","null","710","null","430","null","93","null","0","null","163","null","0","null","24","null","50","null","48","null","7","null","0","null","10","null","0","null","25","null","1","null","1","null","2","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010004013","Block Group 3, Census Tract 4.01, Philadelphia County, Pennsylvania","1049","null","963","null","448","null","74","null","3","null","432","null","0","null","6","null","86","null","79","null","7","null","7","null","30","null","0","null","31","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","7","null","2","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010004031","Block Group 1, Census Tract 4.03, Philadelphia County, Pennsylvania","20","null","13","null","11","null","1","null","1","null","0","null","0","null","0","null","7","null","7","null","1","null","2","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010004032","Block Group 2, Census Tract 4.03, Philadelphia County, Pennsylvania","1119","null","1050","null","796","null","77","null","2","null","169","null","0","null","6","null","69","null","65","null","6","null","2","null","13","null","0","null","41","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010004041","Block Group 1, Census Tract 4.04, Philadelphia County, Pennsylvania","1062","null","1011","null","857","null","26","null","4","null","109","null","0","null","15","null","51","null","46","null","1","null","4","null","17","null","0","null","23","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","4","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010004042","Block Group 2, Census Tract 4.04, Philadelphia County, Pennsylvania","2036","null","1947","null","1656","null","70","null","0","null","213","null","0","null","8","null","89","null","88","null","20","null","5","null","14","null","0","null","43","null","0","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010004043","Block Group 3, Census Tract 4.04, Philadelphia County, Pennsylvania","724","null","678","null","526","null","23","null","0","null","111","null","0","null","18","null","46","null","45","null","5","null","1","null","12","null","0","null","27","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
